XX
5.6892852307
16.2135254877
10.6397747691
13.1515152036
17.8722793387
8.5689616505
12.1573474293
24.9424608255
15.6187597368
8.1027521103
6.018497226
3.3569675163
9.6430787312
17.1501520276
8.5820317342
8.4479598142
12.4370469954
4.3031035469
2.0754267641
2.6817001682
-0.6952378117
-0.7220127977
2.7365377699
1.4746716916
2.7885719921
6.6947616312
4.5715232735
2.7366824127
5.8189828041
3.998960122
0.8225388292
-1.5805119551
-2.0135562229
2.6325358701
8.8012644888
4.1301006534
1.1588541359
0.0090619897
-1.3423958522
-1.0950606666
3.8269172108
5.3616587207
8.3111598049
17.6939991526
14.5500422666
12.6608084763
18.5374922026
16.5120015512
16.6674997553
25.1468389444
19.6040560534
6.9389118524
0.0586747658
-2.9926458502
1.5676703844
8.8444258406
6.7604414036
4.9503827694
6.9566780461
4.8207460256
4.2001435326
5.7847943456
4.1735421764
1.903203661
3.2933590148
3.4115399994
1.0249294536
3.3022943607
6.963543546
2.3744245225
4.8162869783
8.9719400365
2.1660004604
-0.3942391487
-2.4680468593
-0.7122461619
8.6077065958
20.6194617749
14.2925000856
13.0522598655
14.481354572
5.996182998
2.3639188631
3.6236764022
1.9237816458
4.0448969742
9.7596331811
9.0696454194
15.3503060097
20.9521840151
13.0283884724
8.5246155231
13.3299106533
10.2675810832
3.5595243227
2.7710446053
1.3064000134
9.0268140632
23.1644761247
18.6551828072
12.2816864458
10.8408932641
6.2522244971
5.029884038
6.2477761359
5.075578148
8.2832688065
11.4978759815
9.8846231438
11.9033010764
15.6420363071
16.8211906514
9.5720165791
16.609492056
25.5876544264
10.8854508641
7.1989159067
2.0419869307
0.6686424837
7.4143366631
9.7181053861
5.822587122
5.8003867355
6.2486261915
1.9293990992
3.8300138741
3.2611432111
9.1238012309
13.6971617284
5.5060207066
4.0628579452
10.6045596038
7.8204375619
6.0425317036
11.3127646677
6.8694926638
1.4122465646
-1.1040793247
-2.5488937792
11.342089942
26.9640844954
18.3453717294
15.9420291928
20.1713229394
10.1890539849
2.4798621358
4.8761218359
6.3528095293
9.8365008695
16.9557499383
17.2520973481
14.6701661259
19.1937501744
19.869138272
10.7164538996
9.4856775443
10.0299327876
2.9109250067
1.1240815907
0.0134319793
4.2856124556
16.1544924741
22.4668377942
10.6971475143
6.6422664649
5.8699417195
3.5643232247
4.1622478589
8.3103834924
3.777053958
3.7851339966
7.7632196353
6.1260562288
9.4907005235
18.7807974497
14.6735637436
10.9691802611
14.8524883801
12.9708297446
8.4319018754
8.9464516657
5.6636420449
7.1959649203
13.5199724008
11.5850231898
8.3011144454
8.8029705688
8.2673745067
11.2952423288
16.7998802141
16.515064799
9.5150519713
10.4101747257
10.5670152885
4.5635329686
-0.7995724863
-3.6820737766
-3.3445965522
-2.3880629673
5.027832258
12.8329706337
12.9907274516
17.5479826667
28.9492244187
23.6692957599
13.3927081544
12.6760861982
11.8544236994
7.6621574177
7.0510767772
5.5789241053
3.064711019
6.3891925301
13.1751336545
6.3957898736
5.2912832271
7.8766048101
5.8237080193
7.1206353718
10.0727257605
4.3683635979
1.2520813785
-2.5358322096
-2.0762972737
2.9225081816
5.3436528007
2.2035840257
-0.008968666
-0.1663303318
0.9461730441
1.3335507192
2.331638418
2.013079179
2.7166639844
6.1552857724
6.7082929133
7.7094139016
14.3377825419
10.6022979048
7.8265586075
10.8550917645
6.9932629998
1.7329402734
-0.641056696
-1.5898140746
4.5788413993
13.9190828181
15.3933297892
15.0827362872
12.9801094403
12.420418888
12.7354035036
12.3503798271
16.5061254506
31.0311143489
34.081905697
27.3307101443
28.5987737597
23.1585819401
21.6003153937
33.9998192757
33.8832599389
24.6431855213
26.9752348831
20.8564940647
27.2699943991
29.6258345339
16.7177509832
16.5932253765
20.0814449673
14.7591504539
17.3204261701
25.2528129685
19.2528603167
24.0249740248
33.1411167274
23.7771954873
29.3487214116
43.6071913879
31.7955346416
29.79506613
35.8365871536
27.7653071001
21.9376320807
18.7581623602
6.3860077141
1.8371304522
0.683427869
3.7364646252
7.4448952336
10.3204918501
17.6479597029
23.3117436967
16.088807507
19.3816568463
28.5875792872
17.8173958113
18.7124021117
24.1518611928
17.3687167082
18.6603887966
29.5294148944
25.821297185
24.9793592503
21.5296101332
19.2759803151
28.3767466597
